recording_id,original_id,filename,audio_path,label,class_id,split,source_library,source_label,samplerate,channels,date,guntype,caliber,distance,angle,suppressor,window_size,impulse_position
Restaurant_Ambiance -SoundBible_uid-mbsb9z,mbsb9z,Restaurant_Ambiance -SoundBible_uid-mbsb9z.wav,audio/Restaurant_Ambiance -SoundBible_uid-mbsb9z.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Scary_Scream-SoundBible_uid-wvjpdl,wvjpdl,Scary_Scream-SoundBible_uid-wvjpdl.wav,audio/Scary_Scream-SoundBible_uid-wvjpdl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Scary_Scream-SoundBible_uid-yzql8f,yzql8f,Scary_Scream-SoundBible_uid-yzql8f.wav,audio/Scary_Scream-SoundBible_uid-yzql8f.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
School_Fire_Alarm-Cullen_Card-202875844_uid-d7y47w,d7y47w,School_Fire_Alarm-Cullen_Card-202875844_uid-d7y47w.wav,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-d7y47w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
School_Fire_Alarm-Cullen_Card-202875844_uid-f4uoup,f4uoup,School_Fire_Alarm-Cullen_Card-202875844_uid-f4uoup.wav,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-f4uoup.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
School_Fire_Alarm-Cullen_Card-202875844_uid-gjef9e,gjef9e,School_Fire_Alarm-Cullen_Card-202875844_uid-gjef9e.wav,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-gjef9e.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
School_Fire_Alarm-Cullen_Card-202875844_uid-lasqeu,lasqeu,School_Fire_Alarm-Cullen_Card-202875844_uid-lasqeu.wav,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-lasqeu.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
School_Fire_Alarm-Cullen_Card-202875844_uid-rgrj5b,rgrj5b,School_Fire_Alarm-Cullen_Card-202875844_uid-rgrj5b.wav,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-rgrj5b.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
School_Fire_Alarm-Cullen_Card-202875844_uid-tahodp,tahodp,School_Fire_Alarm-Cullen_Card-202875844_uid-tahodp.wav,audio/School_Fire_Alarm-Cullen_Card-202875844_uid-tahodp.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Shift_Gears-SoundBible_uid-0py99w,0py99w,Shift_Gears-SoundBible_uid-0py99w.wav,audio/Shift_Gears-SoundBible_uid-0py99w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Shift_Gears-SoundBible_uid-26wbsh,26wbsh,Shift_Gears-SoundBible_uid-26wbsh.wav,audio/Shift_Gears-SoundBible_uid-26wbsh.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Shift Gears,,,,,30000,10
Shift_Gears-SoundBible_uid-60h0ny,60h0ny,Shift_Gears-SoundBible_uid-60h0ny.wav,audio/Shift_Gears-SoundBible_uid-60h0ny.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Shift Gears,,,,,30000,10
Shift_Gears-SoundBible_uid-658eb2,658eb2,Shift_Gears-SoundBible_uid-658eb2.wav,audio/Shift_Gears-SoundBible_uid-658eb2.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Shift_Gears-SoundBible_uid-82bxd2,82bxd2,Shift_Gears-SoundBible_uid-82bxd2.wav,audio/Shift_Gears-SoundBible_uid-82bxd2.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Shift Gears,,,,,30000,10
Shift_Gears-SoundBible_uid-eezpvg,eezpvg,Shift_Gears-SoundBible_uid-eezpvg.wav,audio/Shift_Gears-SoundBible_uid-eezpvg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Shift_Gears-SoundBible_uid-fssn70,fssn70,Shift_Gears-SoundBible_uid-fssn70.wav,audio/Shift_Gears-SoundBible_uid-fssn70.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Shift Gears,,,,,30000,10
Shift_Gears-SoundBible_uid-h7kcri,h7kcri,Shift_Gears-SoundBible_uid-h7kcri.wav,audio/Shift_Gears-SoundBible_uid-h7kcri.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Shift_Gears-SoundBible_uid-i8bv3a,i8bv3a,Shift_Gears-SoundBible_uid-i8bv3a.wav,audio/Shift_Gears-SoundBible_uid-i8bv3a.wav,impulse_noise,0,train,ImpulseEvents.parquet,ImpulseEvent,44100,1,2025-11-09,Shift Gears,,,,,30000,10
Shift_Gears-SoundBible_uid-vosmy5,vosmy5,Shift_Gears-SoundBible_uid-vosmy5.wav,audio/Shift_Gears-SoundBible_uid-vosmy5.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Ship_Bell-Mike_Koenig-1911209136_uid-bc37x2,bc37x2,Ship_Bell-Mike_Koenig-1911209136_uid-bc37x2.wav,audio/Ship_Bell-Mike_Koenig-1911209136_uid-bc37x2.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Bell-Mike_Koenig-1911209136_uid-qdaqy8,qdaqy8,Ship_Bell-Mike_Koenig-1911209136_uid-qdaqy8.wav,audio/Ship_Bell-Mike_Koenig-1911209136_uid-qdaqy8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Bell-Mike_Koenig-1911209136_uid-vns4ok,vns4ok,Ship_Bell-Mike_Koenig-1911209136_uid-vns4ok.wav,audio/Ship_Bell-Mike_Koenig-1911209136_uid-vns4ok.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-30fytv,30fytv,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-30fytv.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-30fytv.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-7umoka,7umoka,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-7umoka.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-7umoka.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-arscjl,arscjl,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-arscjl.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-arscjl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-hq1ck8,hq1ck8,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-hq1ck8.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-hq1ck8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-htec95,htec95,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-htec95.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-htec95.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-j371as,j371as,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-j371as.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-j371as.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-l1olrt,l1olrt,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-l1olrt.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-l1olrt.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-ocdpn4,ocdpn4,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-ocdpn4.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-ocdpn4.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Ship_Brass_Bell-Mike_Koenig-1458750630_uid-pkj31k,pkj31k,Ship_Brass_Bell-Mike_Koenig-1458750630_uid-pkj31k.wav,audio/Ship_Brass_Bell-Mike_Koenig-1458750630_uid-pkj31k.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,22050,1,2026-04-11,,,,,,30000,10
Shopping_Mall Ambiance-SoundBible_uid-2tajd3,2tajd3,Shopping_Mall Ambiance-SoundBible_uid-2tajd3.wav,audio/Shopping_Mall Ambiance-SoundBible_uid-2tajd3.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Shopping_Mall Ambiance-SoundBible_uid-eyfu5u,eyfu5u,Shopping_Mall Ambiance-SoundBible_uid-eyfu5u.wav,audio/Shopping_Mall Ambiance-SoundBible_uid-eyfu5u.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Shopping_Mall Ambiance-SoundBible_uid-qmgbmp,qmgbmp,Shopping_Mall Ambiance-SoundBible_uid-qmgbmp.wav,audio/Shopping_Mall Ambiance-SoundBible_uid-qmgbmp.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Shopping_Mall Ambiance-SoundBible_uid-uejo76,uejo76,Shopping_Mall Ambiance-SoundBible_uid-uejo76.wav,audio/Shopping_Mall Ambiance-SoundBible_uid-uejo76.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Shopping_Mall Ambiance-SoundBible_uid-uf9pqe,uf9pqe,Shopping_Mall Ambiance-SoundBible_uid-uf9pqe.wav,audio/Shopping_Mall Ambiance-SoundBible_uid-uf9pqe.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-5w44d1,5w44d1,Siren_SoundBible_uid-5w44d1.wav,audio/Siren_SoundBible_uid-5w44d1.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-6dwgja,6dwgja,Siren_SoundBible_uid-6dwgja.wav,audio/Siren_SoundBible_uid-6dwgja.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-7gohee,7gohee,Siren_SoundBible_uid-7gohee.wav,audio/Siren_SoundBible_uid-7gohee.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-8a8erq,8a8erq,Siren_SoundBible_uid-8a8erq.wav,audio/Siren_SoundBible_uid-8a8erq.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-c9divg,c9divg,Siren_SoundBible_uid-c9divg.wav,audio/Siren_SoundBible_uid-c9divg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-evjc8u,evjc8u,Siren_SoundBible_uid-evjc8u.wav,audio/Siren_SoundBible_uid-evjc8u.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-j46u1a,j46u1a,Siren_SoundBible_uid-j46u1a.wav,audio/Siren_SoundBible_uid-j46u1a.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-q0gjbt,q0gjbt,Siren_SoundBible_uid-q0gjbt.wav,audio/Siren_SoundBible_uid-q0gjbt.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Siren_SoundBible_uid-v7fsfu,v7fsfu,Siren_SoundBible_uid-v7fsfu.wav,audio/Siren_SoundBible_uid-v7fsfu.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Slam_Fork_Down-SoundBible_uid-avr992,avr992,Slam_Fork_Down-SoundBible_uid-avr992.wav,audio/Slam_Fork_Down-SoundBible_uid-avr992.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Slam_Fork_Down-SoundBible_uid-ns5cz1,ns5cz1,Slam_Fork_Down-SoundBible_uid-ns5cz1.wav,audio/Slam_Fork_Down-SoundBible_uid-ns5cz1.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-5lk6yl,5lk6yl,Sleigh_Bells_Ringing-SoundBible_uid-5lk6yl.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-5lk6yl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-aaawbg,aaawbg,Sleigh_Bells_Ringing-SoundBible_uid-aaawbg.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-aaawbg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-abi0jn,abi0jn,Sleigh_Bells_Ringing-SoundBible_uid-abi0jn.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-abi0jn.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-bfqkvg,bfqkvg,Sleigh_Bells_Ringing-SoundBible_uid-bfqkvg.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-bfqkvg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-g3upfg,g3upfg,Sleigh_Bells_Ringing-SoundBible_uid-g3upfg.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-g3upfg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-l8tbqi,l8tbqi,Sleigh_Bells_Ringing-SoundBible_uid-l8tbqi.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-l8tbqi.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-ovw0qg,ovw0qg,Sleigh_Bells_Ringing-SoundBible_uid-ovw0qg.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-ovw0qg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-p7709t,p7709t,Sleigh_Bells_Ringing-SoundBible_uid-p7709t.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-p7709t.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-qktlev,qktlev,Sleigh_Bells_Ringing-SoundBible_uid-qktlev.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-qktlev.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-r04irn,r04irn,Sleigh_Bells_Ringing-SoundBible_uid-r04irn.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-r04irn.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sleigh_Bells_Ringing-SoundBible_uid-rgog25,rgog25,Sleigh_Bells_Ringing-SoundBible_uid-rgog25.wav,audio/Sleigh_Bells_Ringing-SoundBible_uid-rgog25.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-12z64t,12z64t,Soldiers_Marching-SoundBible_uid-12z64t.wav,audio/Soldiers_Marching-SoundBible_uid-12z64t.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-1x466i,1x466i,Soldiers_Marching-SoundBible_uid-1x466i.wav,audio/Soldiers_Marching-SoundBible_uid-1x466i.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-2cu62i,2cu62i,Soldiers_Marching-SoundBible_uid-2cu62i.wav,audio/Soldiers_Marching-SoundBible_uid-2cu62i.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-8k67jd,8k67jd,Soldiers_Marching-SoundBible_uid-8k67jd.wav,audio/Soldiers_Marching-SoundBible_uid-8k67jd.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-ab2cyl,ab2cyl,Soldiers_Marching-SoundBible_uid-ab2cyl.wav,audio/Soldiers_Marching-SoundBible_uid-ab2cyl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-dnmjvo,dnmjvo,Soldiers_Marching-SoundBible_uid-dnmjvo.wav,audio/Soldiers_Marching-SoundBible_uid-dnmjvo.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-h3weqb,h3weqb,Soldiers_Marching-SoundBible_uid-h3weqb.wav,audio/Soldiers_Marching-SoundBible_uid-h3weqb.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-l0p0eu,l0p0eu,Soldiers_Marching-SoundBible_uid-l0p0eu.wav,audio/Soldiers_Marching-SoundBible_uid-l0p0eu.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-lzd3fh,lzd3fh,Soldiers_Marching-SoundBible_uid-lzd3fh.wav,audio/Soldiers_Marching-SoundBible_uid-lzd3fh.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-m3vjjg,m3vjjg,Soldiers_Marching-SoundBible_uid-m3vjjg.wav,audio/Soldiers_Marching-SoundBible_uid-m3vjjg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-opjr6u,opjr6u,Soldiers_Marching-SoundBible_uid-opjr6u.wav,audio/Soldiers_Marching-SoundBible_uid-opjr6u.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-pwkjgw,pwkjgw,Soldiers_Marching-SoundBible_uid-pwkjgw.wav,audio/Soldiers_Marching-SoundBible_uid-pwkjgw.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-qjhu5w,qjhu5w,Soldiers_Marching-SoundBible_uid-qjhu5w.wav,audio/Soldiers_Marching-SoundBible_uid-qjhu5w.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-qrqs0t,qrqs0t,Soldiers_Marching-SoundBible_uid-qrqs0t.wav,audio/Soldiers_Marching-SoundBible_uid-qrqs0t.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-rzmitu,rzmitu,Soldiers_Marching-SoundBible_uid-rzmitu.wav,audio/Soldiers_Marching-SoundBible_uid-rzmitu.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-t5bgmq,t5bgmq,Soldiers_Marching-SoundBible_uid-t5bgmq.wav,audio/Soldiers_Marching-SoundBible_uid-t5bgmq.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-uoo654,uoo654,Soldiers_Marching-SoundBible_uid-uoo654.wav,audio/Soldiers_Marching-SoundBible_uid-uoo654.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-w44qsg,w44qsg,Soldiers_Marching-SoundBible_uid-w44qsg.wav,audio/Soldiers_Marching-SoundBible_uid-w44qsg.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Soldiers_Marching-SoundBible_uid-yq65as,yq65as,Soldiers_Marching-SoundBible_uid-yq65as.wav,audio/Soldiers_Marching-SoundBible_uid-yq65as.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sports_Bar Patrons Loud-SoundBible_uid-6p2s3s,6p2s3s,Sports_Bar Patrons Loud-SoundBible_uid-6p2s3s.wav,audio/Sports_Bar Patrons Loud-SoundBible_uid-6p2s3s.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Sports_Bar Patrons Loud-SoundBible_uid-911pcl,911pcl,Sports_Bar Patrons Loud-SoundBible_uid-911pcl.wav,audio/Sports_Bar Patrons Loud-SoundBible_uid-911pcl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Steam_Engine-John-1826274710_uid-9hoh52,9hoh52,Steam_Engine-John-1826274710_uid-9hoh52.wav,audio/Steam_Engine-John-1826274710_uid-9hoh52.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Steam_Engine-John-1826274710_uid-o2z5o3,o2z5o3,Steam_Engine-John-1826274710_uid-o2z5o3.wav,audio/Steam_Engine-John-1826274710_uid-o2z5o3.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Steam_Engine-John-1826274710_uid-ys8boz,ys8boz,Steam_Engine-John-1826274710_uid-ys8boz.wav,audio/Steam_Engine-John-1826274710_uid-ys8boz.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Swimming_Pool Ambiance-SoundBible_uid-7sg0cz,7sg0cz,Swimming_Pool Ambiance-SoundBible_uid-7sg0cz.wav,audio/Swimming_Pool Ambiance-SoundBible_uid-7sg0cz.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Swimming_Pool Ambiance-SoundBible_uid-qgl4q6,qgl4q6,Swimming_Pool Ambiance-SoundBible_uid-qgl4q6.wav,audio/Swimming_Pool Ambiance-SoundBible_uid-qgl4q6.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Swimming_Pool Ambiance-SoundBible_uid-s4lq2v,s4lq2v,Swimming_Pool Ambiance-SoundBible_uid-s4lq2v.wav,audio/Swimming_Pool Ambiance-SoundBible_uid-s4lq2v.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Swimming_Pool Ambiance-SoundBible_uid-veffax,veffax,Swimming_Pool Ambiance-SoundBible_uid-veffax.wav,audio/Swimming_Pool Ambiance-SoundBible_uid-veffax.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Swimming_Pool Ambiance-SoundBible_uid-zihv6a,zihv6a,Swimming_Pool Ambiance-SoundBible_uid-zihv6a.wav,audio/Swimming_Pool Ambiance-SoundBible_uid-zihv6a.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Temple_Bell Huge-SoundBible_uid-plrytw,plrytw,Temple_Bell Huge-SoundBible_uid-plrytw.wav,audio/Temple_Bell Huge-SoundBible_uid-plrytw.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Temple_Bell Huge-SoundBible_uid-torzt8,torzt8,Temple_Bell Huge-SoundBible_uid-torzt8.wav,audio/Temple_Bell Huge-SoundBible_uid-torzt8.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Temple_Bell_SoundBible_uid-86lbp7,86lbp7,Temple_Bell_SoundBible_uid-86lbp7.wav,audio/Temple_Bell_SoundBible_uid-86lbp7.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Temple_Bell_SoundBible_uid-lnyqkj,lnyqkj,Temple_Bell_SoundBible_uid-lnyqkj.wav,audio/Temple_Bell_SoundBible_uid-lnyqkj.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Temple_Bell_SoundBible_uid-zeibnp,zeibnp,Temple_Bell_SoundBible_uid-zeibnp.wav,audio/Temple_Bell_SoundBible_uid-zeibnp.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Ting_Popup_Pixels-349896185_uid-gndmnx,gndmnx,Ting_Popup_Pixels-349896185_uid-gndmnx.wav,audio/Ting_Popup_Pixels-349896185_uid-gndmnx.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Ting_Popup_Pixels-349896185_uid-zubyh5,zubyh5,Ting_Popup_Pixels-349896185_uid-zubyh5.wav,audio/Ting_Popup_Pixels-349896185_uid-zubyh5.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
Tornado_Siren_II-Delilah-747233690_uid-3pzksl,3pzksl,Tornado_Siren_II-Delilah-747233690_uid-3pzksl.wav,audio/Tornado_Siren_II-Delilah-747233690_uid-3pzksl.wav,impulse_noise,0,train,libdata_impulz_2.1.parquet,,44100,1,2026-04-11,,,,,,30000,10
